song,path_to_wav,artist,artist_genre,genre
Boo's Blues,./audio_data/mp3_data/Boo's Blues.mp3,Julian Lage,contemporary jazzjazzjazz fusionjazz guitar,jazz
Laura,./audio_data/mp3_data/Laura.mp3,Adam Nussbaum,,jazz
Pure Imagination,./audio_data/mp3_data/Pure Imagination.mp3,Rob Barron,,jazz
Touch,./audio_data/mp3_data/Touch.mp3,Eberhard Weber,contemporary jazzdark jazzecm-style jazzgerman jazzjazz double bassjazz fusionnorwegian jazzswedish jazz,jazz
Trouble Maker,./audio_data/mp3_data/Trouble Maker.mp3,Lucas Figueiredo Santana,,jazz
Los Bandidos Bogarolles,./audio_data/mp3_data/Los Bandidos Bogarolles.mp3,Judith O'Higgins,,jazz
Jakob’s Happy Song,./audio_data/mp3_data/Jakob’s Happy Song.mp3,Simon Westman Trio,,jazz
I Didn't Know What Time It Was,./audio_data/mp3_data/I Didn't Know What Time It Was.mp3,Tigran Hamasyan,contemporary jazzjazzjazz pianomodern jazz pianouk contemporary jazz,jazz
Baba Drame,./audio_data/mp3_data/Baba Drame.mp3,Bill Frisell,contemporary jazzjazzjazz fusionjazz guitar,jazz
Without Deception,./audio_data/mp3_data/Without Deception.mp3,Kenny Barron,bebopcontemporary jazzcontemporary post-bophard bopitalian jazzjazzjazz pianostraight-ahead jazzstride,jazz
Mosaïque,./audio_data/mp3_data/Mosaïque.mp3,Oilly Wallace,danish modern jazz,jazz
Will You Still Be Mine?,./audio_data/mp3_data/Will You Still Be Mine.mp3,Massimo Faraò,background jazzchristmas instrumental,jazz
Soulsides,./audio_data/mp3_data/Soulsides.mp3,Art Farmer,bebopcontemporary post-bopcool jazzhard bopjazzjazz trumpetstride,jazz
Alfie,./audio_data/mp3_data/Alfie.mp3,Richard Baratta,,jazz
Dear Don,./audio_data/mp3_data/Dear Don.mp3,Christophe Marguet,,jazz
"Softly, as in a Morning Sunrise","./audio_data/mp3_data/Softly, as in a Morning Sunrise.mp3",Joe Farnsworth,,jazz
The Starter,./audio_data/mp3_data/The Starter.mp3,Per Thornberg,,jazz
Queen Of The South,./audio_data/mp3_data/Queen Of The South.mp3,Ron Miles,contemporary jazzjazz trumpet,jazz
Glade,./audio_data/mp3_data/Glade.mp3,Fergus McCreadie,scottish jazzuk contemporary jazz,jazz
Wolves,./audio_data/mp3_data/Wolves.mp3,Foehn Trio,modern jazz trio,jazz
PRAYER,./audio_data/mp3_data/PRAYER.mp3,Joel Ross,contemporary jazzjazz vibraphoneuk contemporary jazz,jazz
Softly As In A Morning Sunrise,./audio_data/mp3_data/Softly As In A Morning Sunrise.mp3,Wynton Kelly,bebophard bopjapanese jazzjazzjazz pianostride,jazz
Mack the Knife,./audio_data/mp3_data/Mack the Knife.mp3,Chad Lefkowitz-Brown,straight-ahead jazz,jazz
Den Grønbenede Rørhøne,./audio_data/mp3_data/Den Grønbenede Rørhøne.mp3,Tobias Stavngaard,,jazz
The Dreamer,./audio_data/mp3_data/The Dreamer.mp3,Immanuel Wilkins,contemporary jazzindie jazzuk contemporary jazz,jazz
Somewhere over the Rainbow,./audio_data/mp3_data/Somewhere over the Rainbow.mp3,Carsten Dahl,danish jazzdanish modern jazz,jazz
As if We Were Just Friends,./audio_data/mp3_data/As if We Were Just Friends.mp3,Lucas Figueiredo Santana,,jazz
Awakening,./audio_data/mp3_data/Awakening.mp3,Benjamin Sanz,,jazz
Elisian/Inutil Paisagem,./audio_data/mp3_data/ElisianInutil Paisagem.mp3,Michel Benita,ecm-style jazzfrench jazzjazz double bass,jazz
Riders On The Storm,./audio_data/mp3_data/Riders On The Storm.mp3,Marcin Wasilewski Trio,contemporary jazzdark jazzecm-style jazzitalian jazzjazzjazz fusionjazz triomodern jazz trionorwegian jazzpolish jazzpolish modern jazzswedish jazz,jazz
Play The 4th Prime,./audio_data/mp3_data/Play The 4th Prime.mp3,Barrett Martin Group,,jazz
Strange Flower,./audio_data/mp3_data/Strange Flower.mp3,Ellen Andrea Wang,jazz double bassnorwegian contemporary jazznorwegian jazz,jazz
Abiyoyo,./audio_data/mp3_data/Abiyoyo.mp3,Johnathan Blake,contemporary jazzuk contemporary jazz,jazz
Reflexiones,./audio_data/mp3_data/Reflexiones.mp3,Nil's Jazz Ensemble,,jazz
The Rumor,./audio_data/mp3_data/The Rumor.mp3,Ron Miles,contemporary jazzjazz trumpet,jazz
Jennie,./audio_data/mp3_data/Jennie.mp3,Hederosgruppen,,jazz
Blues Arabesque,./audio_data/mp3_data/Blues Arabesque.mp3,Snorre Kirk,danish jazzdanish modern jazz,jazz
Aw Shucks,./audio_data/mp3_data/Aw Shucks.mp3,Lou Donaldson,bebophard bopjazzjazz funkjazz saxophonesoul jazz,jazz
In the Wee Small Hours of the Morning,./audio_data/mp3_data/In the Wee Small Hours of the Morning.mp3,Will Bonness,,jazz
Bolo Blues,./audio_data/mp3_data/Bolo Blues.mp3,Jimmy Forrest,jazz saxophone,jazz
Theo,./audio_data/mp3_data/Theo.mp3,Robert Keßler,,jazz
Some Gospel According to Matthew - Live,./audio_data/mp3_data/Some Gospel According to Matthew - Live.mp3,Fabian Kallerdahl,,jazz
When I Fell for You,./audio_data/mp3_data/When I Fell for You.mp3,David Hazeltine,background jazzmodern jazz piano,jazz
First Day,./audio_data/mp3_data/First Day.mp3,James Kitchman,,jazz
Sconsolato,./audio_data/mp3_data/Sconsolato.mp3,Nathan Davis,anadolu rockturkish psych,jazz
Have a Day,./audio_data/mp3_data/Have a Day.mp3,Musicmusicmusic,swedish jazz,jazz
Going Up,./audio_data/mp3_data/Going Up.mp3,Snorre Kirk,danish jazzdanish modern jazz,jazz
Hopeful Morning,./audio_data/mp3_data/Hopeful Morning.mp3,Matt Carmichael,scottish jazz,jazz
I'll Know,./audio_data/mp3_data/I'll Know.mp3,Bill Charlap Trio,jazz trio,jazz
I Can't Believe That You're In Love With Me,./audio_data/mp3_data/I Can't Believe That You're In Love With Me.mp3,Stan Getz,bossa novacool jazzjazzjazz saxophonelatin jazzsamba-jazz,jazz
The Great Belonging,./audio_data/mp3_data/The Great Belonging.mp3,Thomas Agergaard,danish jazz,jazz
Bye Bye Blackbird - Live,./audio_data/mp3_data/Bye Bye Blackbird - Live.mp3,Jim Snidero,jazz saxophone,jazz
Ballad for K,./audio_data/mp3_data/Ballad for K.mp3,Ruhi Erdogan,,jazz
The Lion Turtle,./audio_data/mp3_data/The Lion Turtle.mp3,Oded Tzur,israeli jazz,jazz
Prelude to a Kiss,./audio_data/mp3_data/Prelude to a Kiss.mp3,Jerry Bergonzi,jazz saxophone,jazz
Cononbridge,./audio_data/mp3_data/Cononbridge.mp3,Matt Carmichael,scottish jazz,jazz
Yesterday's Dreams,./audio_data/mp3_data/Yesterday's Dreams.mp3,Freddie Hubbard,bebopbig bandcontemporary jazzcontemporary post-bopfree jazzhard bopjazzjazz funkjazz fusionjazz trumpetsoul jazz,jazz
Night Creatures,./audio_data/mp3_data/Night Creatures.mp3,The Jazz Seekers,jazz guitar trio,jazz
Anthem,./audio_data/mp3_data/Anthem.mp3,Espen Eriksen Trio,contemporary jazzdark jazzecm-style jazzjazz trionorwegian contemporary jazznorwegian jazz,jazz
To Mr K.K.,./audio_data/mp3_data/To Mr K.K..mp3,Carl Bagge,,jazz
Sometimes I Cry,./audio_data/mp3_data/Sometimes I Cry.mp3,Les McCann,jazz funkjazz pianosoul jazz,jazz
Cloudland,./audio_data/mp3_data/Cloudland.mp3,Lars Danielsson,contemporary jazzdark jazzjazz fusionswedish jazz,jazz
Blues Walk,./audio_data/mp3_data/Blues Walk.mp3,Lou Donaldson,bebophard bopjazzjazz funkjazz saxophonesoul jazz,jazz
Compromises,./audio_data/mp3_data/Compromises.mp3,Arne Torvik Trio,modern jazz trio,jazz
Bluesen,./audio_data/mp3_data/Bluesen.mp3,Svaneborg Kardyb,danish modern jazz,jazz
Moonlight in Vermont,./audio_data/mp3_data/Moonlight in Vermont.mp3,Carl Winther,,jazz
New Beginnings,./audio_data/mp3_data/New Beginnings.mp3,Jasmine Myra,,jazz
Where We Belong,./audio_data/mp3_data/Where We Belong.mp3,Thomas Fonnesbæk,danish jazzswedish jazz,jazz
Quiet Sense (feat. Paolo Fresu),./audio_data/mp3_data/Quiet Sense (feat. Paolo Fresu).mp3,Triosence,contemporary jazzecm-style jazzgerman jazzitalian jazzmodern jazz trioswedish jazz,jazz
No Problem,./audio_data/mp3_data/No Problem.mp3,Tristan Mélia Trio,modern jazz trio,jazz
Wishbone,./audio_data/mp3_data/Wishbone.mp3,Emma Rawicz,,jazz
Supernova,./audio_data/mp3_data/Supernova.mp3,Renegade Brass Band,brass bandsecond line,jazz
Fjordingen II,./audio_data/mp3_data/Fjordingen II.mp3,OJKOS,,jazz
Opal Sequences,./audio_data/mp3_data/Opal Sequences.mp3,Glass Museum,belgian modern jazz,jazz
You Do You,./audio_data/mp3_data/You Do You.mp3,Atom Eyes,,jazz
Been in Between,./audio_data/mp3_data/Been in Between.mp3,Footprint Project,,jazz
Old Habits Die Hard 2,./audio_data/mp3_data/Old Habits Die Hard 2.mp3,Dynamic Dynamic,,jazz
Cloud Of Oort,./audio_data/mp3_data/Cloud Of Oort.mp3,Jonathan Lundberg,,jazz
Meeting Point - Radio Edit,./audio_data/mp3_data/Meeting Point - Radio Edit.mp3,Antoine Berjeaut,jazztronica,jazz
Familiar Science,./audio_data/mp3_data/Familiar Science.mp3,JOYFULTALK,halifax indie,jazz
Duochrome,./audio_data/mp3_data/Duochrome.mp3,Duochrome,,jazz
Barcelona,./audio_data/mp3_data/Barcelona.mp3,Mike Murray,,jazz
Sunrise Izumo,./audio_data/mp3_data/Sunrise Izumo.mp3,Midori Misaki Trio,,jazz
N' .W,./audio_data/mp3_data/N' .W.mp3,Elvin Bironien,,jazz
Nada sera como antes,./audio_data/mp3_data/Nada sera como antes.mp3,Trio Bruxo,,jazz
Sonny's Blues,./audio_data/mp3_data/Sonny's Blues.mp3,Anthony Fung,,jazz
Left Inside,./audio_data/mp3_data/Left Inside.mp3,Mitch Davis,,jazz
Afreaka,./audio_data/mp3_data/Afreaka.mp3,Freakson,,jazz
BOC,./audio_data/mp3_data/BOC.mp3,Samba De La Muerte,french indietronica,jazz
Fortress of Solitude,./audio_data/mp3_data/Fortress of Solitude.mp3,Giulio Gentile,,jazz
sister - REBUILD,./audio_data/mp3_data/sister - REBUILD.mp3,KAGERO,japanese math rock,jazz
Count Yer Pace (feat. Kemani Anderson),./audio_data/mp3_data/Count Yer Pace (feat. Kemani Anderson).mp3,Werkha,indie jazz,jazz
Miss Ann,./audio_data/mp3_data/Miss Ann.mp3,Black Nile,jazztronica,jazz
Anthropology,./audio_data/mp3_data/Anthropology.mp3,Rebecca Vasmant,uk contemporary jazz,jazz
Black Is Black,./audio_data/mp3_data/Black Is Black.mp3,Funky Dawgz Brass Band,brass bandsecond line,jazz
Last Time - Jaubi Remix,./audio_data/mp3_data/Last Time - Jaubi Remix.mp3,2Kings,,jazz
Gri Gri Bá Dön,./audio_data/mp3_data/Gri Gri Bá Dön.mp3,Höröyá,afrobeat brasileirolatin afrobeat,jazz
Smoke Signals,./audio_data/mp3_data/Smoke Signals.mp3,Joel Schnaper,,jazz
This Gift,./audio_data/mp3_data/This Gift.mp3,Isaac Birituro & The Rail Abandon,,jazz
My Desire,./audio_data/mp3_data/My Desire.mp3,Emma Volard,,jazz
Coming Around,./audio_data/mp3_data/Coming Around.mp3,Lazy Habits,uk hip hop,jazz
Auburn,./audio_data/mp3_data/Auburn.mp3,Glass Museum,belgian modern jazz,jazz
Foolish,./audio_data/mp3_data/Foolish.mp3,Natanya Popoola,,jazz
"I'm the Sky, I'm the Earth","./audio_data/mp3_data/I'm the Sky, I'm the Earth.mp3",Deniz Taşar,turkish jazz,jazz
IAT,./audio_data/mp3_data/IAT.mp3,Ted Taforo,,jazz
KARNIYARIK,./audio_data/mp3_data/KARNIYARIK.mp3,Önder Focan,turkish jazzturkish modern jazz,jazz
Appointment,./audio_data/mp3_data/Appointment.mp3,Peter Somuah,,jazz
Flyer,./audio_data/mp3_data/Flyer.mp3,Oli Morris,,jazz
Pursuing Resolution,./audio_data/mp3_data/Pursuing Resolution.mp3,Tim Lin,,jazz
Rojo Infinito,./audio_data/mp3_data/Rojo Infinito.mp3,Tico y Aguabajo,,jazz
The Ocean,./audio_data/mp3_data/The Ocean.mp3,Mia Pixley,,jazz
Happy Go Lucky,./audio_data/mp3_data/Happy Go Lucky.mp3,Aubrey Situmorang,,jazz
Claring Trip to the East,./audio_data/mp3_data/Claring Trip to the East.mp3,Ease & Taste,,jazz
Guardians of Eden,./audio_data/mp3_data/Guardians of Eden.mp3,Wax Machine,indie psychedelic rock,jazz
Soulful,./audio_data/mp3_data/Soulful.mp3,Léon Phal,,jazz
Keepin' It,./audio_data/mp3_data/Keepin' It.mp3,More Better,,jazz
Pontoon,./audio_data/mp3_data/Pontoon.mp3,Alex Pipes,,jazz
In Love?,./audio_data/mp3_data/In Love.mp3,Neo Arc,,jazz
High Hopes,./audio_data/mp3_data/High Hopes.mp3,Finesse,,jazz
At-Nimara's Journey,./audio_data/mp3_data/At-Nimara's Journey.mp3,Al Strong,north carolina roots,jazz
Receipt,./audio_data/mp3_data/Receipt.mp3,MLLN,,jazz
Let's Never Stop Growin' Up,./audio_data/mp3_data/Let's Never Stop Growin' Up.mp3,Lillian Blue Makin,,jazz
Turner,./audio_data/mp3_data/Turner.mp3,Schmack,,jazz
Objects in the Mirror,./audio_data/mp3_data/Objects in the Mirror.mp3,Emmaline,,jazz
Resurgence,./audio_data/mp3_data/Resurgence.mp3,Mad Keys,,jazz
Yurikamome,./audio_data/mp3_data/Yurikamome.mp3,Akusmi,,jazz
Thebe,./audio_data/mp3_data/Thebe.mp3,Daylight Robbery!,,jazz
You Go To My Head,./audio_data/mp3_data/You Go To My Head.mp3,Lori Lieberman,,jazz
New Beginnings,./audio_data/mp3_data/New Beginnings.mp3,Jasmine Myra,,jazz
All of you,./audio_data/mp3_data/All of you.mp3,Liquid Stella,,jazz
Orewoet,./audio_data/mp3_data/Orewoet.mp3,Lotte Pen,,jazz
Midnight Driver,./audio_data/mp3_data/Midnight Driver.mp3,Total Hip Replacement,aarhus indie,jazz
High with Me,./audio_data/mp3_data/High with Me.mp3,hard.times,,jazz
PROJECTION,./audio_data/mp3_data/PROJECTION.mp3,岸本亮,,jazz
Meva Festa,./audio_data/mp3_data/Meva Festa.mp3,Laurent Coulondre,french jazz,jazz
Bossfight,./audio_data/mp3_data/Bossfight.mp3,TC & the Groove Family,,jazz
Dancing Awa - Radio Edit,./audio_data/mp3_data/Dancing Awa - Radio Edit.mp3,Søren Lee,danish jazz,jazz
Stainless Steel,./audio_data/mp3_data/Stainless Steel.mp3,J3,,jazz
Candombá,./audio_data/mp3_data/Candombá.mp3,Cleômenes Junior,,jazz
Long Term Memory,./audio_data/mp3_data/Long Term Memory.mp3,Jamie Leeming,,jazz
Double Lift,./audio_data/mp3_data/Double Lift.mp3,Gábor Horváth Trio,,jazz
Aguadulce,./audio_data/mp3_data/Aguadulce.mp3,Gon Navarro,,jazz
Inner Peace,./audio_data/mp3_data/Inner Peace.mp3,Matt Wilde,uk contemporary jazz,jazz
Santa Cruz,./audio_data/mp3_data/Santa Cruz.mp3,Ross Hammond,instrumental bluegrass,jazz
November,./audio_data/mp3_data/November.mp3,Lydian Collective,uk contemporary jazz,jazz
Everybody Wins the Good Fight,./audio_data/mp3_data/Everybody Wins the Good Fight.mp3,Aarhus Jazz Orchestra,,jazz
Studio 54,./audio_data/mp3_data/Studio 54.mp3,Cooks But We're Chefs,irish hip hopjazz rap,jazz
Arvo,./audio_data/mp3_data/Arvo.mp3,OK:KO,finnish modern jazz,jazz
Stupid on the Beat,./audio_data/mp3_data/Stupid on the Beat.mp3,Jas Kayser,uk contemporary jazz,jazz
FANCY BIRDS,./audio_data/mp3_data/FANCY BIRDS.mp3,MONKY,,jazz
Ase's Death,./audio_data/mp3_data/Ase's Death.mp3,Duke Ellington,adult standardsafrican-american classicalbig bandharlem renaissancejazzjazz pianoswingvocal jazz,jazz
Theme 002,./audio_data/mp3_data/Theme 002.mp3,Jaimie Branch,experimental jazzfree jazz,jazz
Celebration,./audio_data/mp3_data/Celebration.mp3,Henry Threadgill,avant-garde jazzfree improvisationfree jazzjazz saxophone,jazz
Spooky Drums No. 1,./audio_data/mp3_data/Spooky Drums No. 1.mp3,Baby Dodds,jazz drumsnew orleans jazz,jazz
Aunt Lola and the Quail,./audio_data/mp3_data/Aunt Lola and the Quail.mp3,Ben LaMar Gay,art popchamber psychexperimental jazzindie jazzuk contemporary jazz,jazz
Ensenada,./audio_data/mp3_data/Ensenada.mp3,Bennie Maupin,free jazzjazz funk,jazz
Procession,./audio_data/mp3_data/Procession.mp3,Bobby Hutcherson,avant-garde jazzcontemporary post-bopfree jazzhard bopjazzjazz funkjazz fusionjazz vibraphonemallet,jazz
Rain Dance,./audio_data/mp3_data/Rain Dance.mp3,Herbie Hancock,contemporary post-bopinstrumental funkjazzjazz funkjazz fusionjazz pianouk contemporary jazz,jazz
Open the Gates,./audio_data/mp3_data/Open the Gates.mp3,Irreversible Entanglements,experimental jazzfree jazzindie jazzuk contemporary jazz,jazz
Four Folks,./audio_data/mp3_data/Four Folks.mp3,Jeff Parker,art popavant-garde jazzcontemporary jazzfourth worldfree jazzindie folkindie jazzjazz guitarpastoraluk contemporary jazz,jazz
Brief Hesitation,./audio_data/mp3_data/Brief Hesitation.mp3,Jimmy Giuffre,avant-garde jazzbebopcool jazzfree improvisationfree jazzjazz clarinetjazz saxophone,jazz
The Drum Thing,./audio_data/mp3_data/The Drum Thing.mp3,John Coltrane Quartet,bebopfree jazzhard bopjazzjazz quartetjazz saxophone,jazz
The Inflated Tear - Live Version,./audio_data/mp3_data/The Inflated Tear - Live Version.mp3,Rahsaan Roland Kirk,avant-garde jazzbebopcontemporary post-bopfree jazzhard bopjazzjazz funkjazz saxophone,jazz
No More - Live at the Crypt,./audio_data/mp3_data/No More - Live at the Crypt.mp3,Tom Skinner,,jazz
Conference Of The Birds,./audio_data/mp3_data/Conference Of The Birds.mp3,Dave Holland Quartet,avant-garde jazzcontemporary jazzecm-style jazzfree improvisationfree jazzjazz quartet,jazz
Bongo Man,./audio_data/mp3_data/Bongo Man.mp3,Count Ossie,nyahbinghi,jazz
I Am An Instrument,./audio_data/mp3_data/I Am An Instrument.mp3,Sun Ra,afrofuturismavant-garde jazzexperimentalexperimental rockfree improvisationfree jazzspiritual jazzuk contemporary jazz,jazz
All We Know,./audio_data/mp3_data/All We Know.mp3,Chelsea Carmichael,indie jazzuk contemporary jazz,jazz
Cherry Ocean,./audio_data/mp3_data/Cherry Ocean.mp3,Robert Stillman,modern psychedelic folk,jazz
Glass Light,./audio_data/mp3_data/Glass Light.mp3,Tomeka Reid,modern free jazz,jazz
Surman (Part 1),./audio_data/mp3_data/Surman (Part 1).mp3,Zed-U,,jazz
Ghosts,./audio_data/mp3_data/Ghosts.mp3,Albert Ayler,avant-gardeavant-garde jazzexperimentalfree improvisationfree jazzjazz saxophone,jazz
The Imaginary Suite: The Phoenix,./audio_data/mp3_data/The Imaginary Suite The Phoenix.mp3,George Lewis,,jazz
"Little Church - Live at the Cellar Door, Washington, DC - December 1970","./audio_data/mp3_data/Little Church - Live at the Cellar Door, Washington, DC - December 1970.mp3",Miles Davis,cool jazzhard bopjazzjazz fusionjazz trumpetuk contemporary jazz,jazz
Black Satin,./audio_data/mp3_data/Black Satin.mp3,Miles Davis,cool jazzhard bopjazzjazz fusionjazz trumpetuk contemporary jazz,jazz
"You Know, You Know (with John McLaughlin) - Remastered","./audio_data/mp3_data/You Know, You Know (with John McLaughlin) - Remastered.mp3",Mahavishnu Orchestra,art rockinstrumental rockjazz fusionprogressive rocksymphonic rock,jazz
Miles Beyond,./audio_data/mp3_data/Miles Beyond.mp3,Mahavishnu Orchestra,art rockinstrumental rockjazz fusionprogressive rocksymphonic rock,jazz
Filles de Kilimanjaro,./audio_data/mp3_data/Filles de Kilimanjaro.mp3,Miles Davis,cool jazzhard bopjazzjazz fusionjazz trumpetuk contemporary jazz,jazz
Initiation,./audio_data/mp3_data/Initiation.mp3,Byron Wallen,,jazz
Fleurette Africaine (African Flower) - Remastered,./audio_data/mp3_data/Fleurette Africaine (African Flower) - Remastered.mp3,Duke Ellington,adult standardsafrican-american classicalbig bandharlem renaissancejazzjazz pianoswingvocal jazz,jazz
Brown Rice,./audio_data/mp3_data/Brown Rice.mp3,Don Cherry,avant-garde jazzexperimentalfourth worldfree improvisationfree jazzjapanese jazzjazz trumpetspiritual jazz,jazz
Crepuscule With Nellie,./audio_data/mp3_data/Crepuscule With Nellie.mp3,Thelonious Monk,bebopjazzjazz piano,jazz
Lonely Woman,./audio_data/mp3_data/Lonely Woman.mp3,Ornette Coleman,avant-garde jazzexperimentalfree improvisationfree jazzjapanese jazzjazzjazz fusionjazz saxophoneuk contemporary jazz,jazz
Journey In Satchidananda,./audio_data/mp3_data/Journey In Satchidananda.mp3,Alice Coltrane,afrofuturismavant-garde jazzexperimentalfourth worldfree jazzjazzjazz harpspiritual jazzworld,jazz
Djurkel,./audio_data/mp3_data/Djurkel.mp3,Pino Palladino,electric bass,jazz
Welcome,./audio_data/mp3_data/Welcome.mp3,John Coltrane,bebopfree jazzjazzjazz saxophone,jazz
Universal Alignment,./audio_data/mp3_data/Universal Alignment.mp3,Theon Cross,british jazzexperimental jazzindie jazzuk contemporary jazz,jazz
Lisbon Stomp,./audio_data/mp3_data/Lisbon Stomp.mp3,Keith Jarrett,contemporary jazzecm-style jazzjazzjazz fusionjazz piano,jazz
Strength And Sanity,./audio_data/mp3_data/Strength And Sanity.mp3,Booker Little And His Quintet,,jazz
The Gallows,./audio_data/mp3_data/The Gallows.mp3,Bill Frisell,contemporary jazzjazzjazz fusionjazz guitar,jazz
Straight Ahead,./audio_data/mp3_data/Straight Ahead.mp3,Abbey Lincoln,adult standardscontemporary vocal jazzvocal jazz,jazz
Thème De Yoyo,./audio_data/mp3_data/Thème De Yoyo.mp3,Art Ensemble Of Chicago,avant-garde jazzexperimentalfree improvisationfree jazz,jazz
Hat And Beard,./audio_data/mp3_data/Hat And Beard.mp3,Eric Dolphy,avant-garde jazzbebopcontemporary post-bopfree improvisationfree jazzjapanese jazzjazzjazz fusion,jazz
Original Faubus Fables - Remastered,./audio_data/mp3_data/Original Faubus Fables - Remastered.mp3,Charles Mingus,avant-garde jazzbebopcontemporary post-bopcool jazzelectric bassfree jazzhard bopjazzjazz double bassjazz fusion,jazz
Angels and Demons at Play,./audio_data/mp3_data/Angels and Demons at Play.mp3,Sun Ra,afrofuturismavant-garde jazzexperimentalexperimental rockfree improvisationfree jazzspiritual jazzuk contemporary jazz,jazz
