song,path_to_wav,artist,artist_genre,genre
The Feast and The Famine,./audio_data/mp3_data/The Feast and The Famine.mp3,Foo Fighters,alternative metalalternative rockmodern rockpermanent wavepost-grungerock,rock
21st Century Fight Song,./audio_data/mp3_data/21st Century Fight Song.mp3,Jackson United,,rock
I'm Not That Girl,./audio_data/mp3_data/I'm Not That Girl.mp3,Kerry Ellis,west end,rock
Making A Fire,./audio_data/mp3_data/Making A Fire.mp3,Foo Fighters,alternative metalalternative rockmodern rockpermanent wavepost-grungerock,rock
Holy Man - Taylor Hawkins Version,./audio_data/mp3_data/Holy Man - Taylor Hawkins Version.mp3,Dennis Wilson,country rockfolk rockroots rock,rock
Your Wife is Calling,./audio_data/mp3_data/Your Wife is Calling.mp3,Lee Ving,,rock
Rock and Roll - Remaster,./audio_data/mp3_data/Rock and Roll - Remaster.mp3,Led Zeppelin,album rockclassic rockhard rockrock,rock
Smells Like Teen Spirit,./audio_data/mp3_data/Smells Like Teen Spirit.mp3,Nirvana,grungepermanent waverock,rock
Limelight,./audio_data/mp3_data/Limelight.mp3,Rush,album rockart rockcanadian metalclassic canadian rockclassic rockhard rockmetalprogressive rockrock,rock
She Sells Sanctuary,./audio_data/mp3_data/She Sells Sanctuary.mp3,The Cult,album rockalternative rockclassic rockglam metalhard rockmetalrock,rock
Sympathy For The Devil - 50th Anniversary Edition,./audio_data/mp3_data/Sympathy For The Devil - 50th Anniversary Edition.mp3,The Rolling Stones,album rockbritish invasionclassic rockrock,rock
You Shook Me All Night Long,./audio_data/mp3_data/You Shook Me All Night Long.mp3,AC/DC,australian rockhard rockrock,rock
Iron Man - 2012 - Remaster,./audio_data/mp3_data/Iron Man - 2012 - Remaster.mp3,Black Sabbath,album rockbirmingham metalclassic rockhard rockmetalrockstoner rockuk doom metal,rock
Everlong,./audio_data/mp3_data/Everlong.mp3,Foo Fighters,alternative metalalternative rockmodern rockpermanent wavepost-grungerock,rock
I Was Made For Lovin' You,./audio_data/mp3_data/I Was Made For Lovin' You.mp3,KISS,album rockclassic rockglam rockhard rockmetalrock,rock
Saturday Night’s Alright (For Fighting) - Remastered 2014,./audio_data/mp3_data/Saturday Night’s Alright (For Fighting) - Remastered 2014.mp3,Elton John,glam rockmellow goldpiano rock,rock
I Love Rock 'N Roll,./audio_data/mp3_data/I Love Rock 'N Roll.mp3,Joan Jett & The Blackhearts,glam punkrock,rock
One Way Or Another - Remastered,./audio_data/mp3_data/One Way Or Another - Remastered.mp3,Blondie,candy popnew wavenew wave poppermanent wavepower poprock,rock
Barracuda,./audio_data/mp3_data/Barracuda.mp3,Heart,album rockclassic rockhard rockheartland rockmellow goldnew wave poprocksoft rock,rock
Another One Bites The Dust - Remastered 2011,./audio_data/mp3_data/Another One Bites The Dust - Remastered 2011.mp3,Queen,classic rockglam rockrock,rock
Rock And Roll All Nite,./audio_data/mp3_data/Rock And Roll All Nite.mp3,KISS,album rockclassic rockglam rockhard rockmetalrock,rock
Should I Stay or Should I Go - Remastered,./audio_data/mp3_data/Should I Stay or Should I Go - Remastered.mp3,The Clash,classic rockpermanent wavepunkrock,rock
Dirty Deeds Done Dirt Cheap,./audio_data/mp3_data/Dirty Deeds Done Dirt Cheap.mp3,AC/DC,australian rockhard rockrock,rock
Edge of Seventeen - 2016 Remaster,./audio_data/mp3_data/Edge of Seventeen - 2016 Remaster.mp3,Stevie Nicks,album rockheartland rockmellow goldrocksoft rock,rock
I Want To Hold Your Hand - Remastered 2015,./audio_data/mp3_data/I Want To Hold Your Hand - Remastered 2015.mp3,The Beatles,beatlesquebritish invasionclassic rockmerseybeatpsychedelic rockrock,rock
I Hate Myself for Loving You,./audio_data/mp3_data/I Hate Myself for Loving You.mp3,Joan Jett & The Blackhearts,glam punkrock,rock
My Sharona,./audio_data/mp3_data/My Sharona.mp3,The Knack,album rockclassic rocknew wave poppower pop,rock
Immigrant Song - Remaster,./audio_data/mp3_data/Immigrant Song - Remaster.mp3,Led Zeppelin,album rockclassic rockhard rockrock,rock
My Generation - Mono Version,./audio_data/mp3_data/My Generation - Mono Version.mp3,The Who,album rockart rockblues rockbritish invasionclassic rockfolk rockhard rockmellow goldpsychedelic rockrock,rock
Song 2 - 2012 Remaster,./audio_data/mp3_data/Song 2 - 2012 Remaster.mp3,Blur,alternative rockbritpopmadchestermodern rockpermanent wavepop rockrock,rock
Rebel Yell,./audio_data/mp3_data/Rebel Yell.mp3,Billy Idol,album rockclassic rockdance rockhard rockmellow goldnew romanticnew wavenew wave poprocksoft rock,rock
We Got The Beat - 2011 Remaster,./audio_data/mp3_data/We Got The Beat - 2011 Remaster.mp3,The Go-Go's,album rockcandy popgirl groupjangle popmellow goldnew romanticnew wavenew wave poppermanent wavepop rockrocksoft rocksynthpop,rock
Back In Black,./audio_data/mp3_data/Back In Black.mp3,AC/DC,australian rockhard rockrock,rock
Come Together - Remastered 2009,./audio_data/mp3_data/Come Together - Remastered 2009.mp3,The Beatles,beatlesquebritish invasionclassic rockmerseybeatpsychedelic rockrock,rock
Last Nite,./audio_data/mp3_data/Last Nite.mp3,The Strokes,alternative rockgarage rockmodern rockpermanent waverock,rock
Sheena Is a Punk Rocker - 2017 Remaster,./audio_data/mp3_data/Sheena Is a Punk Rocker - 2017 Remaster.mp3,Ramones,classic rockearly us punkpermanent wavepunkrockskate punk,rock
Mississippi Queen,./audio_data/mp3_data/Mississippi Queen.mp3,Mountain,album rockblues rockclassic rockcountry rockhard rockproto-metalpsychedelic rock,rock
Sabotage,./audio_data/mp3_data/Sabotage.mp3,Beastie Boys,alternative rockeast coast hip hopgolden age hip hophip hopold school hip hopraprap rock,rock
I Wanna Rock,./audio_data/mp3_data/I Wanna Rock.mp3,Twisted Sister,album rockglam metalhard rockmetalrock,rock
(I Can't Get No) Satisfaction - Mono Version,./audio_data/mp3_data/(I Can't Get No) Satisfaction - Mono Version.mp3,The Rolling Stones,album rockbritish invasionclassic rockrock,rock
Black Dog - Remaster,./audio_data/mp3_data/Black Dog - Remaster.mp3,Led Zeppelin,album rockclassic rockhard rockrock,rock
No One Knows,./audio_data/mp3_data/No One Knows.mp3,Queens of the Stone Age,alternative metalalternative rockblues rockmodern rockpalm desert scenerockstoner metalstoner rock,rock
Come As You Are,./audio_data/mp3_data/Come As You Are.mp3,Nirvana,grungepermanent waverock,rock
Break on Through (To the Other Side),./audio_data/mp3_data/Break on Through (To the Other Side).mp3,The Doors,acid rockclassic rockpsychedelic rockrock,rock
School's Out,./audio_data/mp3_data/School's Out.mp3,Alice Cooper,album rockblues rockclassic rockdetroit rockglam metalglam rockhard rockmetalprotopunkrock,rock
Pour Some Sugar On Me - Remastered 2017,./audio_data/mp3_data/Pour Some Sugar On Me - Remastered 2017.mp3,Def Leppard,album rockglam metalhard rocknwobhmrock,rock
Highway to Hell,./audio_data/mp3_data/Highway to Hell.mp3,AC/DC,australian rockhard rockrock,rock
Heart-Shaped Box,./audio_data/mp3_data/Heart-Shaped Box.mp3,Nirvana,grungepermanent waverock,rock
"Paint It, Black - Mono","./audio_data/mp3_data/Paint It, Black - Mono.mp3",The Rolling Stones,album rockbritish invasionclassic rockrock,rock
Hit Me With Your Best Shot,./audio_data/mp3_data/Hit Me With Your Best Shot.mp3,Pat Benatar,album rockclassic rockmellow goldnew wave poprocksoft rock,rock
Seven Nation Army,./audio_data/mp3_data/Seven Nation Army.mp3,The White Stripes,alternative rockblues rockdetroit rockgarage rockmodern blues rockmodern rockpermanent wavepunk bluesrock,rock
White Wedding - Pt. 1,./audio_data/mp3_data/White Wedding - Pt. 1.mp3,Billy Idol,album rockclassic rockdance rockhard rockmellow goldnew romanticnew wavenew wave poprocksoft rock,rock
Basket Case,./audio_data/mp3_data/Basket Case.mp3,Green Day,permanent wavepunk,rock
Under Pressure - Remastered 2011,./audio_data/mp3_data/Under Pressure - Remastered 2011.mp3,Queen,classic rockglam rockrock,rock
What Is Life - Remastered 2014,./audio_data/mp3_data/What Is Life - Remastered 2014.mp3,George Harrison,album rockbeatlesqueclassic rockfolk rockmellow goldrocksoft rock,rock
Surrender,./audio_data/mp3_data/Surrender.mp3,Cheap Trick,album rockart rockbeatlesqueclassic rockglam metalglam rockhard rockheartland rockmellow goldnew wave poppop rockpower poprocksoft rock,rock
The Spirit Of Radio,./audio_data/mp3_data/The Spirit Of Radio.mp3,Rush,album rockart rockcanadian metalclassic canadian rockclassic rockhard rockmetalprogressive rockrock,rock
The Boys Are Back In Town,./audio_data/mp3_data/The Boys Are Back In Town.mp3,Thin Lizzy,album rockblues rockclassic rockhard rockirish rockmetalrock,rock
Bullet With Butterfly Wings - Remastered 2012,./audio_data/mp3_data/Bullet With Butterfly Wings - Remastered 2012.mp3,The Smashing Pumpkins,alternative metalalternative rockgrungenu metalpermanent wavepop rockrock,rock
Bang a Gong (Get It On) - 2003 Remaster,./audio_data/mp3_data/Bang a Gong (Get It On) - 2003 Remaster.mp3,T. Rex,album rockart rockblues rockclassic rockfolk rockglam rockprotopunkpsychedelic rockrock,rock
Loser,./audio_data/mp3_data/Loser.mp3,Beck,alternative rockanti-folkindie rockmodern rockpermanent waverock,rock
(Don't Fear) The Reaper,./audio_data/mp3_data/(Don't Fear) The Reaper.mp3,Blue Öyster Cult,album rockart rockblues rockclassic rockhard rockmetalrocksoft rock,rock
Jump - 2015 Remaster,./audio_data/mp3_data/Jump - 2015 Remaster.mp3,Van Halen,album rockclassic rockhard rockmetalrock,rock
Hard To Handle,./audio_data/mp3_data/Hard To Handle.mp3,The Black Crowes,album rockalternative rockblues rockclassic rockcountry rockhard rockjam bandmellow goldpop rockrocksouthern rock,rock
Rock You Like a Hurricane - 2015 - Remaster,./audio_data/mp3_data/Rock You Like a Hurricane - 2015 - Remaster.mp3,Scorpions,album rockgerman hard rockgerman metalgerman rockhard rockmetalrock,rock
Paradise City,./audio_data/mp3_data/Paradise City.mp3,Guns N' Roses,glam metalhard rockrock,rock
Learn to Fly,./audio_data/mp3_data/Learn to Fly.mp3,Foo Fighters,alternative metalalternative rockmodern rockpermanent wavepost-grungerock,rock
Jump - 2015 Remaster,./audio_data/mp3_data/Jump - 2015 Remaster.mp3,Van Halen,album rockclassic rockhard rockmetalrock,rock
Just What I Needed,./audio_data/mp3_data/Just What I Needed.mp3,The Cars,album rockart rockclassic rockhard rockmellow goldnew romanticnew wavenew wave poppermanent wavepop rockpower poprocksoft rock,rock
Man in the Box,./audio_data/mp3_data/Man in the Box.mp3,Alice In Chains,alternative metalalternative rockgrungehard rocknu metalrock,rock
London Calling - Remastered,./audio_data/mp3_data/London Calling - Remastered.mp3,The Clash,classic rockpermanent wavepunkrock,rock
Moonage Daydream - 2012 Remaster,./audio_data/mp3_data/Moonage Daydream - 2012 Remaster.mp3,David Bowie,art rockclassic rockglam rockpermanent waverock,rock
Something In The Way,./audio_data/mp3_data/Something In The Way.mp3,Nirvana,grungepermanent waverock,rock
Tom Sawyer,./audio_data/mp3_data/Tom Sawyer.mp3,Rush,album rockart rockcanadian metalclassic canadian rockclassic rockhard rockmetalprogressive rockrock,rock
Stuck In The Middle With You,./audio_data/mp3_data/Stuck In The Middle With You.mp3,Stealers Wheel,classic rockclassic uk popfolk rock,rock
You Give Love A Bad Name,./audio_data/mp3_data/You Give Love A Bad Name.mp3,Bon Jovi,glam metalrock,rock
Smoke on the Water,./audio_data/mp3_data/Smoke on the Water.mp3,Deep Purple,album rockblues rockclassic rockhard rockmetalpsychedelic rockrock,rock
Life in the Fast Lane - 2013 Remaster,./audio_data/mp3_data/Life in the Fast Lane - 2013 Remaster.mp3,Eagles,album rockclassic rockcountry rockfolk rockheartland rockmellow goldrocksoft rockyacht rock,rock
Lust For Life,./audio_data/mp3_data/Lust For Life.mp3,Iggy Pop,classic rockglam rocknew wavepermanent wavepost-punkprotopunkpunkrock,rock
Mountain Song,./audio_data/mp3_data/Mountain Song.mp3,Jane's Addiction,alternative metalalternative rockblues rockfunk metalfunk rockgrungehard rocknu metalpermanent wavepop rockrock,rock
Sweet Child O' Mine,./audio_data/mp3_data/Sweet Child O' Mine.mp3,Guns N' Roses,glam metalhard rockrock,rock
When I Come Around,./audio_data/mp3_data/When I Come Around.mp3,Green Day,permanent wavepunk,rock
Mr. Brightside,./audio_data/mp3_data/Mr. Brightside.mp3,The Killers,alternative rockdance rockmodern rockpermanent waverock,rock
Sweet Child O' Mine,./audio_data/mp3_data/Sweet Child O' Mine.mp3,Guns N' Roses,glam metalhard rockrock,rock
キャラクター,./audio_data/mp3_data/キャラクター.mp3,Ryokuoushoku Shakai,j-pop,rock
残響散歌,./audio_data/mp3_data/残響散歌.mp3,Aimer,animeanime rockj-pixiej-popj-poprock,rock
心という名の不可解,./audio_data/mp3_data/心という名の不可解.mp3,Ado,j-popjapanese teen pop,rock
なんでもないよ、,./audio_data/mp3_data/なんでもないよ、.mp3,Macaroni Empitsu,animej-popjapanese alternative rockjapanese teen pop,rock
スパークル,./audio_data/mp3_data/スパークル.mp3,Lilas Ikuta,j-popjapanese teen pop,rock
BADモード,./audio_data/mp3_data/BADモード.mp3,Hikaru Utada,animeclassic j-popj-popjapanese singer-songwriter,rock
踊り子,./audio_data/mp3_data/踊り子.mp3,Vaundy,j-popjapanese soul,rock
ミズキリ,./audio_data/mp3_data/ミズキリ.mp3,Yuuri,j-popjapanese singer-songwriterjapanese teen pop,rock
W / X / Y,./audio_data/mp3_data/W  X  Y.mp3,Tani Yuuki,j-popjapanese teen pop,rock
Anarchy,./audio_data/mp3_data/Anarchy.mp3,Official HIGE DANdism,animeanime rockj-pop,rock
逆夢,./audio_data/mp3_data/逆夢.mp3,King Gnu,j-pop,rock
もしも命が描けたら,./audio_data/mp3_data/もしも命が描けたら.mp3,YOASOBI,j-popjapanese teen pop,rock
シンデレラボーイ,./audio_data/mp3_data/シンデレラボーイ.mp3,Saucy Dog,j-indiej-popjapanese alternative rock,rock
おもかげ (produced by Vaundy),./audio_data/mp3_data/おもかげ (produced by Vaundy).mp3,milet,j-pop,rock
裸の勇者,./audio_data/mp3_data/裸の勇者.mp3,Vaundy,j-popjapanese soul,rock
悪魔の子,./audio_data/mp3_data/悪魔の子.mp3,Higuchi Ai,japanese alternative pop,rock
常緑,./audio_data/mp3_data/常緑.mp3,Chippoke Ohashi,japanese alternative pop,rock
Flare,./audio_data/mp3_data/Flare.mp3,milet,j-pop,rock
藍才,./audio_data/mp3_data/藍才.mp3,Eve,animeanime rock,rock
一途,./audio_data/mp3_data/一途.mp3,King Gnu,j-pop,rock
Brave Generation,./audio_data/mp3_data/Brave Generation.mp3,BE:FIRST,j-popj-pop boy group,rock
アルデバラン,./audio_data/mp3_data/アルデバラン.mp3,AI,j-pop,rock
Under the Bridge,./audio_data/mp3_data/Under the Bridge.mp3,Red Hot Chili Peppers,alternative rockfunk metalfunk rockpermanent wave,rock
Push,./audio_data/mp3_data/Push.mp3,Matchbox Twenty,neo mellowpop rockpost-grunge,rock
Plush - 2017 Remaster,./audio_data/mp3_data/Plush - 2017 Remaster.mp3,Stone Temple Pilots,alternative metalalternative rockgrungehard rocknu metalpop rockpost-grungerock,rock
Everlong - Acoustic Version,./audio_data/mp3_data/Everlong - Acoustic Version.mp3,Foo Fighters,alternative metalalternative rockmodern rockpermanent wavepost-grungerock,rock
Every Morning,./audio_data/mp3_data/Every Morning.mp3,Sugar Ray,alternative metalalternative rockfunk metalneo mellowpop rockpost-grungerock,rock
Dreams,./audio_data/mp3_data/Dreams.mp3,The Cranberries,irish rockpop rock,rock
Best of You,./audio_data/mp3_data/Best of You.mp3,Foo Fighters,alternative metalalternative rockmodern rockpermanent wavepost-grungerock,rock
Better Man,./audio_data/mp3_data/Better Man.mp3,Pearl Jam,grungepermanent waverock,rock
Black Hole Sun,./audio_data/mp3_data/Black Hole Sun.mp3,Soundgarden,alternative metalalternative rockgrungehard rocknu metalrock,rock
Butterfly,./audio_data/mp3_data/Butterfly.mp3,Crazy Town,alternative metalfunk metalnu metalrap rock,rock
Fly Away,./audio_data/mp3_data/Fly Away.mp3,Lenny Kravitz,permanent wavepop rockrock,rock
Iris,./audio_data/mp3_data/Iris.mp3,The Goo Goo Dolls,neo mellowpermanent wavepop rock,rock
Would?,./audio_data/mp3_data/Would.mp3,Alice In Chains,alternative metalalternative rockgrungehard rocknu metalrock,rock
How Soon Is Now? - 2011 Remaster,./audio_data/mp3_data/How Soon Is Now - 2011 Remaster.mp3,The Smiths,madchesternew wavepermanent waverockuk post-punk,rock
Like a Stone,./audio_data/mp3_data/Like a Stone.mp3,Audioslave,alternative metalalternative rocknu metalpermanent wavepost-grungerocksupergroup,rock
Superman,./audio_data/mp3_data/Superman.mp3,Goldfinger,pop punkpunkskaska punkskate punksocal pop punk,rock
My Hero,./audio_data/mp3_data/My Hero.mp3,Foo Fighters,alternative metalalternative rockmodern rockpermanent wavepost-grungerock,rock
Basket Case,./audio_data/mp3_data/Basket Case.mp3,Green Day,permanent wavepunk,rock
Absolutely (Story of a Girl) - Radio Mix,./audio_data/mp3_data/Absolutely (Story of a Girl) - Radio Mix.mp3,Nine Days,neo mellowpop rock,rock
It's My Life,./audio_data/mp3_data/It's My Life.mp3,No Doubt,alternative rockdance popdance rockpermanent wavepop rock,rock
Smells Like Teen Spirit,./audio_data/mp3_data/Smells Like Teen Spirit.mp3,Nirvana,grungepermanent waverock,rock
Californication,./audio_data/mp3_data/Californication.mp3,Red Hot Chili Peppers,alternative rockfunk metalfunk rockpermanent wave,rock
Rooster,./audio_data/mp3_data/Rooster.mp3,Alice In Chains,alternative metalalternative rockgrungehard rocknu metalrock,rock
Beverly Hills,./audio_data/mp3_data/Beverly Hills.mp3,Weezer,alternative rockmodern power popmodern rockpermanent waverock,rock
Song 2,./audio_data/mp3_data/Song 2.mp3,Blur,alternative rockbritpopmadchestermodern rockpermanent wavepop rockrock,rock
