track_name,artist_name,preview,artist_genre
First Date,blink-182,./data/First Date,pop punk punk rock socal pop punk
Hit Like A Girl,Meet Me @ The Altar,./data/Hit Like A Girl,black punk diy emo indie punk pixie pop punk
Teenagers,My Chemical Romance,./data/Teenagers,emo pop punk rock
"Fire, Ready, Aim",Green Day,"./data/Fire, Ready, Aim",permanent wave punk
I Don't Care,Fall Out Boy,./data/I Don't Care,emo modern rock rock
t r a n s p a r e n t s o u l feat. Travis Barker,WILLOW,./data/t r a n s p a r e n t s o u l feat. Travis Barker,afrofuturism dance pop electropop pop post-teen pop
Little Things,Good Charlotte,./data/Little Things,alternative metal pop punk rock
In Too Deep,Sum 41,./data/In Too Deep,alternative metal canadian pop punk canadian punk nu metal pop punk punk rock
All The Small Things,blink-182,./data/All The Small Things,pop punk punk rock socal pop punk
I'm Not Okay (I Promise),My Chemical Romance,./data/I'm Not Okay (I Promise),emo pop punk rock
High School Never Ends - Main Version - Explicit,Bowling For Soup,./data/High School Never Ends - Main Version - Explicit,comic pop punk rock texas pop punk
The Kids Aren't Alright,The Offspring,./data/The Kids Aren't Alright,alternative metal permanent wave punk rock skate punk socal pop punk
Punk Rock Princess,Something Corporate,./data/Punk Rock Princess,emo neon pop punk piano rock pop emo pop punk
Somewhere On Fullerton,Allister,./data/Somewhere On Fullerton,chicago punk pop punk skate punk
Stacy's Mom,Fountains Of Wayne,./data/Stacy's Mom,alternative rock pop rock power pop
Lifestyles of the Rich & Famous,Good Charlotte,./data/Lifestyles of the Rich & Famous,alternative metal pop punk rock
Dammit,blink-182,./data/Dammit,pop punk punk rock socal pop punk
Girl All the Bad Guys Want,Bowling For Soup,./data/Girl All the Bad Guys Want,comic pop punk rock texas pop punk
Welcome to the Black Parade,My Chemical Romance,./data/Welcome to the Black Parade,emo pop punk rock
Blonde,Waterparks,./data/Blonde,alt z modern rock neon pop punk pixie pop punk rock social media pop texas pop punk
The Future Freaks Me Out,Motion City Soundtrack,./data/The Future Freaks Me Out,emo pop punk
18,Anarbor,./data/18,modern rock neon pop punk pop emo pop punk
All Systems Go,Box Car Racer,./data/All Systems Go,pop punk punk skate punk
crushcrushcrush,Paramore,./data/crushcrushcrush,candy pop pixie pop emo pop punk
estella//,KennyHoopla,./data/estella//,modern rock pop punk
Came Out Swinging,The Wonder Years,./data/Came Out Swinging,alternative emo anthem emo emo philly indie pop punk
Shut Up!,Simple Plan,./data/Shut Up!,canadian pop punk canadian punk canadian rock pop punk
1985,Bowling For Soup,./data/1985,comic pop punk rock texas pop punk
Helena,My Chemical Romance,./data/Helena,emo pop punk rock
Turbulent,Waterparks,./data/Turbulent,alt z modern rock neon pop punk pixie pop punk rock social media pop texas pop punk
Underclass Hero,Sum 41,./data/Underclass Hero,alternative metal canadian pop punk canadian punk nu metal pop punk punk rock
I've Been Dead All Day,Bayside,./data/I've Been Dead All Day,alternative emo emo pop punk post-hardcore screamo
Crisis,WSTR,./data/Crisis,anthem emo easycore pop punk uk pop punk
Become What You Hate,Midtown,./data/Become What You Hate,emo pop punk
Lights And Sounds,Yellowcard,./data/Lights And Sounds,bow pop pop punk rock socal pop punk
Wide Awake,Hot Milk,./data/Wide Awake,pop punk uk pop punk
"Sugar, We're Goin Down",Fall Out Boy,"./data/Sugar, We're Goin Down",emo modern rock rock
Everything Is Alright,Motion City Soundtrack,./data/Everything Is Alright,emo pop punk
But It's Better If You Do,Panic! At The Disco,./data/But It's Better If You Do,modern rock rock
"Swing, Swing",The All-American Rejects,"./data/Swing, Swing",modern rock pop punk pop rock rock
Los Angeles,Sugarcult,./data/Los Angeles,emo neon pop punk pop punk punk screamo
Hit Or Miss,New Found Glory,./data/Hit Or Miss,easycore emo pop punk punk skate punk
When You Know,Neck Deep,./data/When You Know,pop punk rock uk pop punk
Grand Theft Autumn / Where Is Your Boy,Fall Out Boy,./data/Grand Theft Autumn / Where Is Your Boy,emo modern rock rock
Once In A Lifetime,All Time Low,./data/Once In A Lifetime,modern rock pop punk rock
When Your Heart Stops Beating,+44,./data/When Your Heart Stops Beating,pop punk punk skate punk
Flavor Of The Weak,American Hi-Fi,./data/Flavor Of The Weak,pop punk
Kiss Me,New Found Glory,./data/Kiss Me,easycore emo pop punk punk skate punk
21st Century Vampire,Huddy,./data/21st Century Vampire,social media pop
Bouncing Off The Walls,Sugarcult,./data/Bouncing Off The Walls,emo neon pop punk pop punk punk screamo
Big Cat Judgement Day,With Confidence,./data/Big Cat Judgement Day,anthem emo modern rock pixie pop punk
"You're Gonna Go Far, Kid",The Offspring,"./data/You're Gonna Go Far, Kid",alternative metal permanent wave punk rock skate punk socal pop punk
Ocean Avenue,Yellowcard,./data/Ocean Avenue,bow pop pop punk rock socal pop punk
Adrenaline,Simple Creatures,./data/Adrenaline,modern rock pop punk
Feeling This,blink-182,./data/Feeling This,pop punk punk rock socal pop punk
Cadillac,Mest,./data/Cadillac,emo pop punk skate punk
All My Fault,Fenix TX,./data/All My Fault,emo pop punk punk skate punk texas pop punk texas punk
Lavender Bones,Stand Atlantic,./data/Lavender Bones,anthem emo modern rock pixie pop punk
Brick by Boring Brick,Paramore,./data/Brick by Boring Brick,candy pop pixie pop emo pop punk
smoke break//,KennyHoopla,./data/smoke break//,modern rock pop punk
Weightless,All Time Low,./data/Weightless,modern rock pop punk rock
Phoebe Cates,Fenix TX,./data/Phoebe Cates,emo pop punk punk skate punk texas pop punk texas punk
Voldemort,With Confidence,./data/Voldemort,anthem emo modern rock pixie pop punk
Coffee at Midnight,Stand Atlantic,./data/Coffee at Midnight,anthem emo modern rock pixie pop punk
Darkside,blink-182,./data/Darkside,pop punk punk rock socal pop punk
The Eulogy of You and Me,Huddy,./data/The Eulogy of You and Me,social media pop
We All Float Down Here,Four Year Strong,./data/We All Float Down Here,anthem emo easycore emo neon pop punk new england emo pop punk rock screamo worcester ma indie
Some Kind Of Disaster,All Time Low,./data/Some Kind Of Disaster,modern rock pop punk rock
Can't Keep Waiting,MxPx,./data/Can't Keep Waiting,christian punk pop punk punk ska punk skate punk
bloody valentine,Machine Gun Kelly,./data/bloody valentine,ohio hip hop pop rap
Medicine,Tiny Moving Parts,./data/Medicine,alternative emo anthem emo dreamo emo midwest emo
Something Wonderful,Seaway,./data/Something Wonderful,alternative emo anthem emo canadian pop punk canadian punk easycore pop punk
The Ballad of Mona Lisa,Panic! At The Disco,./data/The Ballad of Mona Lisa,modern rock rock
December (again) [feat. Mark Hoppus],Neck Deep,./data/December (again) [feat. Mark Hoppus],pop punk rock uk pop punk
Thnks fr th Mmrs,Fall Out Boy,./data/Thnks fr th Mmrs,emo modern rock rock
Beg,Crooked Teeth,./data/Beg,anthem emo pop punk
Give It Up,Midtown,./data/Give It Up,emo pop punk
That's What You Get,Paramore,./data/That's What You Get,candy pop pixie pop emo pop punk
acting like that (feat. Machine Gun Kelly),YUNGBLUD,./data/acting like that (feat. Machine Gun Kelly),british indie rock modern rock pop rock
Dirty Little Secret,The All-American Rejects,./data/Dirty Little Secret,modern rock pop punk pop rock rock
Can't Kick Up The Roots,Neck Deep,./data/Can't Kick Up The Roots,pop punk rock uk pop punk
I Write Sins Not Tragedies,Panic! At The Disco,./data/I Write Sins Not Tragedies,modern rock rock
Nearly Lost You,Screaming Trees,./data/Nearly Lost You,alternative metal alternative rock grunge rock
Even Flow,Pearl Jam,./data/Even Flow,grunge permanent wave rock
Would?,Alice In Chains,./data/Would?,alternative metal alternative rock grunge hard rock nu metal rock
All Apologies,Nirvana,./data/All Apologies,alternative rock grunge permanent wave rock
Black Hole Sun,Soundgarden,./data/Black Hole Sun,alternative metal alternative rock grunge hard rock modern rock nu metal rock
Plush,Stone Temple Pilots,./data/Plush,alternative metal alternative rock grunge hard rock nu metal pop rock post-grunge rock
Come As You Are,Nirvana,./data/Come As You Are,alternative rock grunge permanent wave rock
Man in the Box,Alice In Chains,./data/Man in the Box,alternative metal alternative rock grunge hard rock nu metal rock
Interstate Love Song,Stone Temple Pilots,./data/Interstate Love Song,alternative metal alternative rock grunge hard rock nu metal pop rock post-grunge rock
Fell On Black Days,Soundgarden,./data/Fell On Black Days,alternative metal alternative rock grunge hard rock modern rock nu metal rock
Yellow Ledbetter,Pearl Jam,./data/Yellow Ledbetter,grunge permanent wave rock
Hunger Strike - 25th Anniversary Mix,Temple Of The Dog,./data/Hunger Strike - 25th Anniversary Mix,alternative metal alternative rock grunge hard rock rock supergroup
Alive,Pearl Jam,./data/Alive,grunge permanent wave rock
Heart-Shaped Box,Nirvana,./data/Heart-Shaped Box,alternative rock grunge permanent wave rock
Nutshell,Alice In Chains,./data/Nutshell,alternative metal alternative rock grunge hard rock nu metal rock
Creep,Stone Temple Pilots,./data/Creep,alternative metal alternative rock grunge hard rock nu metal pop rock post-grunge rock
Rooster,Alice In Chains,./data/Rooster,alternative metal alternative rock grunge hard rock nu metal rock
Jeremy,Pearl Jam,./data/Jeremy,grunge permanent wave rock
Outshined,Soundgarden,./data/Outshined,alternative metal alternative rock grunge hard rock modern rock nu metal rock
Smells Like Teen Spirit,Nirvana,./data/Smells Like Teen Spirit,alternative rock grunge permanent wave rock
Far Behind,Candlebox,./data/Far Behind,alternative metal alternative rock grunge nu metal pop rock post-grunge rock
Daughter (Remastered),Pearl Jam,./data/Daughter (Remastered),grunge permanent wave rock
Down In A Hole,Alice In Chains,./data/Down In A Hole,alternative metal alternative rock grunge hard rock nu metal rock
Spoonman,Soundgarden,./data/Spoonman,alternative metal alternative rock grunge hard rock modern rock nu metal rock
Glycerine - Remastered,Bush,./data/Glycerine - Remastered,alternative metal alternative rock grunge modern rock nu metal pop rock post-grunge rock
This Is a Call,Foo Fighters,./data/This Is a Call,alternative metal alternative rock modern rock permanent wave post-grunge rock
Seasons,Chris Cornell,./data/Seasons,alternative metal alternative rock rock
Say Hello 2 Heaven - 25th Anniversary Mix,Temple Of The Dog,./data/Say Hello 2 Heaven - 25th Anniversary Mix,alternative metal alternative rock grunge hard rock rock supergroup
Rusty Cage,Soundgarden,./data/Rusty Cage,alternative metal alternative rock grunge hard rock modern rock nu metal rock
No Rain,Blind Melon,./data/No Rain,alternative metal alternative rock blues rock grunge pop rock rock
River Of Deceit,Mad Season,./data/River Of Deceit,alternative metal alternative rock blues rock grunge rock supergroup
About A Girl,Nirvana,./data/About A Girl,alternative rock grunge permanent wave rock
Violet,Hole,./data/Violet,alternative rock grunge pop rock rock
I'll Stick Around,Foo Fighters,./data/I'll Stick Around,alternative metal alternative rock modern rock permanent wave post-grunge rock
Sex Type Thing,Stone Temple Pilots,./data/Sex Type Thing,alternative metal alternative rock grunge hard rock nu metal pop rock post-grunge rock
Crown Of Thorns,Mother Love Bone,./data/Crown Of Thorns,alternative metal alternative rock funk metal grunge rock
I Don't Know Anything,Mad Season,./data/I Don't Know Anything,alternative metal alternative rock blues rock grunge rock supergroup
Burn a Hole,Skin Yard,./data/Burn a Hole,grunge
Plowed,Sponge,./data/Plowed,alternative rock grunge pop rock post-grunge
Cut You In,Jerry Cantrell,./data/Cut You In,alternative metal alternative rock grunge hard rock rock
Possum Kingdom,Toadies,./data/Possum Kingdom,alternative metal alternative rock grunge pop rock post-grunge rock
Doll Parts,Hole,./data/Doll Parts,alternative rock grunge pop rock rock
This Is Shangrila,Mother Love Bone,./data/This Is Shangrila,alternative metal alternative rock funk metal grunge rock
Pretend We're Dead,L7,./data/Pretend We're Dead,alternative rock grunge punk riot grrrl rock
Touch Me I'm Sick,Mudhoney,./data/Touch Me I'm Sick,alternative rock grunge punk rock
Between The Eyes,Love Battery,./data/Between The Eyes,grunge
Revolve,Melvins,./data/Revolve,alternative metal alternative rock grunge post-hardcore punk rock sludge metal stoner metal
Leafy Incline,Tad,./data/Leafy Incline,grunge post-hardcore
Shadow of the Season,Screaming Trees,./data/Shadow of the Season,alternative metal alternative rock grunge rock
Crazy Love,Gruntruck,./data/Crazy Love,funk metal grunge
Start Choppin',Dinosaur Jr.,./data/Start Choppin',alternative pop alternative rock blues rock grunge indie rock lo-fi noise pop noise rock permanent wave post-hardcore post-punk power pop punk rock
Jezebel Woman,Malfunkshun,./data/Jezebel Woman,funk metal grunge
Volcano Girls,Veruca Salt,./data/Volcano Girls,alternative pop alternative rock grunge lilith riot grrrl
Shitlist,L7,./data/Shitlist,alternative rock grunge punk riot grrrl rock
Highway Of Souls,Love Battery,./data/Highway Of Souls,grunge
Swallow My Pride,Green River,./data/Swallow My Pride,grunge
Losing Skin,Seaweed,./data/Losing Skin,alternative pop emo emo punk grunge post-hardcore
Suck You Dry - 2008 Remaster,Mudhoney,./data/Suck You Dry - 2008 Remaster,alternative rock grunge punk rock
Teenage Whore,Hole,./data/Teenage Whore,alternative rock grunge pop rock rock
Llueve Sobre La Ciudad,Los Bunkers,./data/Llueve Sobre La Ciudad,chilean rock concepcion indie latin alternative latin rock rock en espanol
Sueles Dejarme Solo - Remasterizado 2007,Soda Stereo,./data/Sueles Dejarme Solo - Remasterizado 2007,argentine rock latin alternative latin rock post-punk argentina rock en espanol ska argentino
Oye Mi Amor,Maná,./data/Oye Mi Amor,latin latin arena pop latin pop latin rock mexican pop mexican rock rock en espanol
Florecita Rockera,Aterciopelados,./data/Florecita Rockera,colombian rock latin latin alternative latin pop latin rock rock en espanol
El ataque de las chicas cocodrilo,Hombres G,./data/El ataque de las chicas cocodrilo,latin latin alternative latin pop latin rock mexican pop rock en espanol spanish rock
Serenade - 2007 Remastered Version,Dover,./data/Serenade - 2007 Remastered Version,rock en espanol spanish pop
Sin documentos,Los Rodriguez,./data/Sin documentos,argentine rock cantautor latin alternative latin rock rock en espanol spanish pop
SKR,Zoé,./data/SKR,latin alternative latin rock mexican rock morelos indie rock en espanol
Mariposa tecknicolor,Fito Paez,./data/Mariposa tecknicolor,argentine rock latin alternative latin rock rock en espanol rock nacional
